日付,費目,金額
2025-01-08,食材仕入れ費,13160
2025-01-07,アルバイト人件費,13750
2025-01-07,ドリンク仕入れ費,16840
2025-01-14,アルバイト人件費,13440
2025-01-14,ドリンク仕入れ費,16460
2025-01-14,食材仕入れ費,12760
2025-01-15,食材仕入れ費,12860
2025-01-16,食材仕入れ費,12960
2025-01-15,アルバイト人件費,13540
2025-01-15,ドリンク仕入れ費,16580
2025-01-11,ドリンク仕入れ費,21220
2025-01-11,食材仕入れ費,16450
2025-01-10,アルバイト人件費,16600
2025-01-11,アルバイト人件費,17320
2025-01-13,アルバイト人件費,13330
2025-01-13,ドリンク仕入れ費,16330
2025-01-13,食材仕入れ費,12660
2025-02-11,食材仕入れ費,12920
2025-02-10,アルバイト人件費,14580
2025-02-10,ドリンク仕入れ費,17860
2025-02-11,ドリンク仕入れ費,16660
2025-02-12,ドリンク仕入れ費,16790
2025-02-12,食材仕入れ費,13020
2025-02-11,アルバイト人件費,13600
2025-02-07,アルバイト人件費,16820
2025-02-07,ドリンク仕入れ費,20600
2025-02-07,食材仕入れ費,15980
2025-02-08,食材仕入れ費,18010
2025-02-10,食材仕入れ費,13850
2025-02-08,アルバイト人件費,18960
2025-02-08,ドリンク仕入れ費,23220
2025-02-15,アルバイト人件費,18530
2025-02-15,ドリンク仕入れ費,22690
2025-02-15,食材仕入れ費,17600
2025-02-17,食材仕入れ費,13540
2025-02-18,食材仕入れ費,13640
2025-02-17,アルバイト人件費,14250
2025-02-17,ドリンク仕入れ費,17460
2025-02-13,ドリンク仕入れ費,16930
2025-02-13,食材仕入れ費,13130
2025-02-12,アルバイト人件費,13710
2025-02-13,アルバイト人件費,13820
2025-02-14,アルバイト人件費,16430
2025-02-14,ドリンク仕入れ費,20130
2025-02-14,食材仕入れ費,15610
2025-01-30,アルバイト人件費,14060
2025-01-30,ドリンク仕入れ費,17230
2025-01-30,食材仕入れ費,13360
2025-01-31,食材仕入れ費,14710
2025-02-01,食材仕入れ費,17050
2025-01-31,アルバイト人件費,15480
2025-01-31,ドリンク仕入れ費,18960
2025-01-28,ドリンク仕入れ費,16970
2025-01-28,食材仕入れ費,13160
2025-01-27,アルバイト人件費,13750
2025-01-28,アルバイト人件費,13850
2025-01-29,アルバイト人件費,13960
2025-01-29,ドリンク仕入れ費,17100
2025-01-29,食材仕入れ費,13260
2025-02-05,ドリンク仕入れ費,17190
2025-02-05,食材仕入れ費,13330
2025-02-04,アルバイト人件費,13930
2025-02-05,アルバイト人件費,14040
2025-02-06,アルバイト人件費,14140
2025-02-06,ドリンク仕入れ費,17330
2025-02-06,食材仕入れ費,13440
2025-02-03,食材仕入れ費,13130
2025-02-01,アルバイト人件費,17950
2025-02-01,ドリンク仕入れ費,21990
2025-02-03,ドリンク仕入れ費,16930
2025-02-04,ドリンク仕入れ費,17060
2025-02-04,食材仕入れ費,13230
2025-02-03,アルバイト人件費,13820
2025-05-31,食材仕入れ費,20870
2025-05-30,アルバイト人件費,21050
2025-05-30,ドリンク仕入れ費,25790
2025-05-31,ドリンク仕入れ費,26910
2025-06-02,ドリンク仕入れ費,22130
2025-06-02,食材仕入れ費,17160
2025-05-31,アルバイト人件費,21960
2025-05-28,アルバイト人件費,17570
2025-05-28,ドリンク仕入れ費,21520
2025-05-28,食材仕入れ費,16690
2025-05-29,食材仕入れ費,16820
2025-05-30,食材仕入れ費,20000
2025-05-29,アルバイト人件費,17710
2025-05-29,ドリンク仕入れ費,21690
2025-06-05,アルバイト人件費,18490
2025-06-05,ドリンク仕入れ費,22650
2025-06-05,食材仕入れ費,17570
2025-06-06,食材仕入れ費,20890
2025-06-07,食材仕入れ費,23550
2025-06-06,アルバイト人件費,21990
2025-06-06,ドリンク仕入れ費,26940
2025-06-03,ドリンク仕入れ費,22300
2025-06-03,食材仕入れ費,17300
2025-06-02,アルバイト人件費,18060
2025-06-03,アルバイト人件費,18210
2025-06-04,アルバイト人件費,18350
2025-06-04,ドリンク仕入れ費,22480
2025-06-04,食材仕入れ費,17430
2025-05-20,アルバイト人件費,17840
2025-05-20,ドリンク仕入れ費,21850
2025-05-20,食材仕入れ費,16950
2025-05-21,食材仕入れ費,15810
2025-05-22,食材仕入れ費,15930
2025-05-21,アルバイト人件費,16640
2025-05-21,ドリンク仕入れ費,20380
2025-05-17,ドリンク仕入れ費,28200
2025-05-17,食材仕入れ費,21870
2025-05-16,アルバイト人件費,20420
2025-05-17,アルバイト人件費,23020
2025-05-19,アルバイト人件費,17710
2025-05-19,ドリンク仕入れ費,21690
2025-05-19,食材仕入れ費,16820
2025-05-26,ドリンク仕入れ費,21200
2025-05-26,食材仕入れ費,16440
2025-05-24,アルバイト人件費,22490
2025-05-26,アルバイト人件費,17310
2025-05-27,アルバイト人件費,17440
2025-05-27,ドリンク仕入れ費,21360
2025-05-27,食材仕入れ費,16570
2025-05-23,食材仕入れ費,18950
2025-05-22,アルバイト人件費,16770
2025-05-22,ドリンク仕入れ費,20550
2025-05-23,ドリンク仕入れ費,24440
2025-05-24,ドリンク仕入れ費,27550
2025-05-24,食材仕入れ費,21370
2025-05-23,アルバイト人件費,19950
2025-06-21,アルバイト人件費,23650
2025-06-21,ドリンク仕入れ費,28980
2025-06-21,食材仕入れ費,22470
2025-06-23,食材仕入れ費,17300
2025-06-24,食材仕入れ費,17430
2025-06-23,アルバイト人件費,18210
2025-06-23,ドリンク仕入れ費,22300
2025-06-19,ドリンク仕入れ費,23360
2025-06-19,食材仕入れ費,18110
2025-06-18,アルバイト人件費,18920
2025-06-19,アルバイト人件費,19070
2025-06-20,アルバイト人件費,22670
2025-06-20,ドリンク仕入れ費,27770
2025-06-20,食材仕入れ費,21530
2025-06-27,ドリンク仕入れ費,27150
2025-06-27,食材仕入れ費,21050
2025-06-26,アルバイト人件費,18640
2025-06-27,アルバイト人件費,22160
2025-06-28,アルバイト人件費,24980
2025-06-28,ドリンク仕入れ費,30600
2025-06-28,食材仕入れ費,23730
2025-06-25,食材仕入れ費,17570
2025-06-24,アルバイト人件費,18350
2025-06-24,ドリンク仕入れ費,22480
2025-06-25,ドリンク仕入れ費,22650
2025-06-26,ドリンク仕入れ費,22830
2025-06-26,食材仕入れ費,17700
2025-06-25,アルバイト人件費,18490
2025-06-11,ドリンク仕入れ費,21950
2025-06-11,食材仕入れ費,17020
2025-06-10,アルバイト人件費,19210
2025-06-11,アルバイト人件費,17920
2025-06-12,アルバイト人件費,18060
2025-06-12,ドリンク仕入れ費,22130
2025-06-12,食材仕入れ費,17160
2025-06-09,食材仕入れ費,18110
2025-06-07,アルバイト人件費,24790
2025-06-07,ドリンク仕入れ費,30370
2025-06-09,ドリンク仕入れ費,23360
2025-06-10,ドリンク仕入れ費,23530
2025-06-10,食材仕入れ費,18250
2025-06-09,アルバイト人件費,19070
2025-06-17,食材仕入れ費,17840
2025-06-16,アルバイト人件費,18640
2025-06-16,ドリンク仕入れ費,22830
2025-06-17,ドリンク仕入れ費,23010
2025-06-18,ドリンク仕入れ費,23180
2025-06-18,食材仕入れ費,17980
2025-06-17,アルバイト人件費,18780
2025-06-13,アルバイト人件費,21480
2025-06-13,ドリンク仕入れ費,26320
2025-06-13,食材仕入れ費,20410
2025-06-14,食材仕入れ費,23010
2025-06-16,食材仕入れ費,17700
2025-06-14,アルバイト人件費,24220
2025-06-14,ドリンク仕入れ費,29670
2025-05-16,ドリンク仕入れ費,25020
2025-04-17,ドリンク仕入れ費,20950
2025-04-17,食材仕入れ費,16250
2025-04-16,アルバイト人件費,16970
2025-04-17,アルバイト人件費,17100
2025-04-18,アルバイト人件費,20340
2025-04-18,ドリンク仕入れ費,24910
2025-04-18,食材仕入れ費,19320
2025-04-15,食材仕入れ費,16000
2025-04-14,アルバイト人件費,16710
2025-04-14,ドリンク仕入れ費,20470
2025-04-15,ドリンク仕入れ費,20630
2025-04-16,ドリンク仕入れ費,20790
2025-04-16,食材仕入れ費,16120
2025-04-15,アルバイト人件費,16840
2025-04-23,食材仕入れ費,15750
2025-04-22,アルバイト人件費,16450
2025-04-22,ドリンク仕入れ費,20150
2025-04-23,ドリンク仕入れ費,20310
2025-04-24,ドリンク仕入れ費,20470
2025-04-24,食材仕入れ費,15880
2025-04-23,アルバイト人件費,16580
2025-04-19,アルバイト人件費,22920
2025-04-19,ドリンク仕入れ費,28080
2025-04-19,食材仕入れ費,21780
2025-04-21,食材仕入れ費,15500
2025-04-22,食材仕入れ費,15630
2025-04-21,アルバイト人件費,16320
2025-04-21,ドリンク仕入れ費,19990
2025-04-07,食材仕入れ費,16250
2025-04-05,アルバイト人件費,22230
2025-04-05,ドリンク仕入れ費,27240
2025-04-07,ドリンク仕入れ費,20950
2025-04-08,ドリンク仕入れ費,21110
2025-04-08,食材仕入れ費,16370
2025-04-07,アルバイト人件費,17100
2025-04-03,アルバイト人件費,16580
2025-04-03,ドリンク仕入れ費,20310
2025-04-03,食材仕入れ費,15750
2025-04-04,食材仕入れ費,18740
2025-04-05,食材仕入れ費,21120
2025-04-04,アルバイト人件費,19720
2025-04-04,ドリンク仕入れ費,24160
2025-04-11,アルバイト人件費,19260
2025-04-11,ドリンク仕入れ費,23590
2025-04-11,食材仕入れ費,18300
2025-04-12,食材仕入れ費,20630
2025-04-14,食材仕入れ費,15880
2025-04-12,アルバイト人件費,21720
2025-04-12,ドリンク仕入れ費,26600
2025-04-09,ドリンク仕入れ費,21270
2025-04-09,食材仕入れ費,16500
2025-04-08,アルバイト人件費,17230
2025-04-09,アルバイト人件費,17360
2025-04-10,アルバイト人件費,17490
2025-04-10,ドリンク仕入れ費,21430
2025-04-10,食材仕入れ費,16620
2025-05-09,食材仕入れ費,19850
2025-05-08,アルバイト人件費,17570
2025-05-08,ドリンク仕入れ費,21520
2025-05-09,ドリンク仕入れ費,25590
2025-05-10,ドリンク仕入れ費,28840
2025-05-10,食材仕入れ費,22370
2025-05-09,アルバイト人件費,20890
2025-05-06,アルバイト人件費,17310
2025-05-06,ドリンク仕入れ費,21200
2025-05-06,食材仕入れ費,16440
2025-05-07,食材仕入れ費,16570
2025-05-08,食材仕入れ費,16690
2025-05-07,アルバイト人件費,17440
2025-05-07,ドリンク仕入れ費,21360
2025-05-14,アルバイト人件費,17040
2025-05-14,ドリンク仕入れ費,20870
2025-05-14,食材仕入れ費,16190
2025-05-15,食材仕入れ費,16310
2025-05-16,食材仕入れ費,19400
2025-05-15,アルバイト人件費,17170
2025-05-15,ドリンク仕入れ費,21040
2025-05-12,ドリンク仕入れ費,20550
2025-05-12,食材仕入れ費,15930
2025-05-10,アルバイト人件費,23550
2025-05-12,アルバイト人件費,16770
2025-05-13,アルバイト人件費,16910
2025-05-13,ドリンク仕入れ費,20710
2025-05-13,食材仕入れ費,16060
2025-04-28,アルバイト人件費,17230
2025-04-28,ドリンク仕入れ費,21110
2025-04-28,食材仕入れ費,16370
2025-04-29,食材仕入れ費,16500
2025-04-30,食材仕入れ費,16620
2025-04-29,アルバイト人件費,17360
2025-04-29,ドリンク仕入れ費,21270
2025-04-25,ドリンク仕入れ費,24350
2025-04-25,食材仕入れ費,18880
2025-04-24,アルバイト人件費,16710
2025-04-25,アルバイト人件費,19870
2025-04-26,アルバイト人件費,22400
2025-04-26,ドリンク仕入れ費,27450
2025-04-26,食材仕入れ費,21280
2025-05-03,ドリンク仕入れ費,27340
2025-05-03,食材仕入れ費,21200
2025-05-02,アルバイト人件費,19790
2025-05-03,アルバイト人件費,22320
2025-05-05,アルバイト人件費,17170
2025-05-05,ドリンク仕入れ費,21040
2025-05-05,食材仕入れ費,16310
2025-05-01,食材仕入れ費,15810
2025-04-30,アルバイト人件費,17490
2025-04-30,ドリンク仕入れ費,21430
2025-05-01,ドリンク仕入れ費,20380
2025-05-02,ドリンク仕入れ費,24250
2025-05-02,食材仕入れ費,18800
2025-05-01,アルバイト人件費,16640
