日付,費目,金額
2026-08-10,アルバイト人件費,0
2026-08-11,食材仕入れ費,0
2026-08-11,ドリンク仕入れ費,0
2026-08-11,アルバイト人件費,0
2026-08-12,食材仕入れ費,0
2026-08-12,ドリンク仕入れ費,0
2026-08-12,アルバイト人件費,0
2026-08-13,食材仕入れ費,0
2026-08-13,ドリンク仕入れ費,0
2026-08-13,アルバイト人件費,0
2026-08-14,食材仕入れ費,0
2026-08-14,ドリンク仕入れ費,0
2026-08-14,アルバイト人件費,0
2026-08-15,食材仕入れ費,0
2026-08-15,ドリンク仕入れ費,0
2026-08-15,アルバイト人件費,0
2026-08-16,食材仕入れ費,0
2026-08-16,ドリンク仕入れ費,0
2026-08-16,アルバイト人件費,0
2026-08-17,食材仕入れ費,0
2026-08-17,ドリンク仕入れ費,0
2026-08-17,アルバイト人件費,0
2026-08-18,食材仕入れ費,0
2026-08-18,ドリンク仕入れ費,0
2026-08-18,アルバイト人件費,0
2026-08-19,食材仕入れ費,0
2026-08-19,ドリンク仕入れ費,0
2026-08-19,アルバイト人件費,0
2026-08-20,食材仕入れ費,0
2026-08-20,ドリンク仕入れ費,0
2026-08-20,アルバイト人件費,0
2026-08-21,食材仕入れ費,0
2026-08-21,ドリンク仕入れ費,0
2026-08-21,アルバイト人件費,0
2026-08-22,食材仕入れ費,0
2026-08-22,ドリンク仕入れ費,0
2026-08-22,アルバイト人件費,0
2026-08-23,食材仕入れ費,0
2026-08-23,ドリンク仕入れ費,0
2026-08-23,アルバイト人件費,0
2026-08-24,食材仕入れ費,0
2026-08-24,ドリンク仕入れ費,0
2026-08-24,アルバイト人件費,0
2026-08-25,食材仕入れ費,0
2026-08-25,ドリンク仕入れ費,0
2026-08-25,アルバイト人件費,0
2026-08-26,食材仕入れ費,0
2026-08-26,ドリンク仕入れ費,0
2026-08-26,アルバイト人件費,0
2026-08-27,食材仕入れ費,0
2026-08-27,ドリンク仕入れ費,0
2026-08-27,アルバイト人件費,0
2026-08-28,食材仕入れ費,0
2026-08-28,ドリンク仕入れ費,0
2026-08-28,アルバイト人件費,0
2026-08-29,食材仕入れ費,0
2026-08-29,ドリンク仕入れ費,0
2026-08-29,アルバイト人件費,0
2026-08-30,食材仕入れ費,0
2026-08-30,ドリンク仕入れ費,0
2026-08-30,アルバイト人件費,0
2026-08-31,食材仕入れ費,0
2026-08-31,ドリンク仕入れ費,0
2026-08-31,アルバイト人件費,0
2026-09-01,食材仕入れ費,0
2026-09-01,ドリンク仕入れ費,0
2026-09-01,アルバイト人件費,0
2026-09-02,食材仕入れ費,0
2026-09-02,ドリンク仕入れ費,0
2026-09-02,アルバイト人件費,0
2026-09-03,食材仕入れ費,0
2026-09-03,ドリンク仕入れ費,0
2026-09-03,アルバイト人件費,0
2026-09-04,食材仕入れ費,0
2026-09-04,ドリンク仕入れ費,0
2026-09-04,アルバイト人件費,0
2026-09-05,食材仕入れ費,0
2026-09-05,ドリンク仕入れ費,0
2026-09-05,アルバイト人件費,0
2026-09-06,食材仕入れ費,0
2026-09-06,ドリンク仕入れ費,0
2026-09-06,アルバイト人件費,0
2026-09-07,食材仕入れ費,0
2026-09-07,ドリンク仕入れ費,0
2026-09-07,アルバイト人件費,0
2026-09-08,食材仕入れ費,0
2026-09-08,ドリンク仕入れ費,0
2026-09-08,アルバイト人件費,0
2026-09-09,食材仕入れ費,0
2026-09-09,ドリンク仕入れ費,0
2026-09-09,アルバイト人件費,0
2026-09-10,食材仕入れ費,0
2026-09-10,ドリンク仕入れ費,0
2026-09-10,アルバイト人件費,0
2026-09-11,食材仕入れ費,0
2026-09-11,ドリンク仕入れ費,0
2026-09-11,アルバイト人件費,0
2026-09-12,食材仕入れ費,0
2026-09-12,ドリンク仕入れ費,0
2026-09-12,アルバイト人件費,0
2026-09-13,食材仕入れ費,0
2026-09-13,ドリンク仕入れ費,0
2026-09-13,アルバイト人件費,0
2026-09-14,食材仕入れ費,0
2026-09-14,ドリンク仕入れ費,0
2026-09-14,アルバイト人件費,0
2026-09-15,食材仕入れ費,0
2026-09-15,ドリンク仕入れ費,0
2026-09-15,アルバイト人件費,0
2026-09-16,食材仕入れ費,0
2026-09-16,ドリンク仕入れ費,0
2026-09-16,アルバイト人件費,0
2026-09-17,食材仕入れ費,0
2026-09-17,ドリンク仕入れ費,0
2026-09-17,アルバイト人件費,0
2026-09-18,食材仕入れ費,0
2026-09-18,ドリンク仕入れ費,0
2026-09-18,アルバイト人件費,0
2026-09-19,食材仕入れ費,0
2026-09-19,ドリンク仕入れ費,0
2026-09-19,アルバイト人件費,0
2026-09-20,食材仕入れ費,0
2026-09-20,ドリンク仕入れ費,0
2026-09-20,アルバイト人件費,0
2026-09-21,食材仕入れ費,0
2026-09-21,ドリンク仕入れ費,0
2026-09-21,アルバイト人件費,0
2026-09-22,食材仕入れ費,0
2026-09-22,ドリンク仕入れ費,0
2026-09-22,アルバイト人件費,0
2026-09-23,食材仕入れ費,0
2026-09-23,ドリンク仕入れ費,0
2026-09-23,アルバイト人件費,0
2026-09-24,食材仕入れ費,0
2026-09-24,ドリンク仕入れ費,0
2026-09-24,アルバイト人件費,0
2026-09-25,食材仕入れ費,0
2026-09-25,ドリンク仕入れ費,0
2026-09-25,アルバイト人件費,0
2026-09-26,食材仕入れ費,0
2026-09-26,ドリンク仕入れ費,0
2026-09-26,アルバイト人件費,0
2026-09-27,食材仕入れ費,0
2026-09-27,ドリンク仕入れ費,0
2026-09-27,アルバイト人件費,0
2026-09-28,食材仕入れ費,0
2026-09-28,ドリンク仕入れ費,0
2026-09-28,アルバイト人件費,0
2026-09-29,食材仕入れ費,0
2026-09-29,ドリンク仕入れ費,0
2026-09-29,アルバイト人件費,0
2026-09-30,食材仕入れ費,0
2026-09-30,ドリンク仕入れ費,0
2026-09-30,アルバイト人件費,0
