日付,費目,金額
2024-01-10,食材仕入れ費,10690
2024-01-09,アルバイト人件費,11170
2024-01-09,ドリンク仕入れ費,13680
2024-01-16,アルバイト人件費,10920
2024-01-16,ドリンク仕入れ費,13370
2024-01-16,食材仕入れ費,10370
2024-01-17,食材仕入れ費,10450
2024-01-18,食材仕入れ費,10530
2024-01-17,アルバイト人件費,11000
2024-01-17,ドリンク仕入れ費,13480
2024-01-13,ドリンク仕入れ費,17250
2024-01-13,食材仕入れ費,13370
2024-01-12,アルバイト人件費,12480
2024-01-13,アルバイト人件費,14080
2024-01-15,アルバイト人件費,10830
2024-01-15,ドリンク仕入れ費,13270
2024-01-15,食材仕入れ費,10290
2024-02-13,食材仕入れ費,10500
2024-02-12,アルバイト人件費,10970
2024-02-12,ドリンク仕入れ費,13430
2024-02-13,ドリンク仕入れ費,13540
2024-02-14,ドリンク仕入れ費,13650
2024-02-14,食材仕入れ費,10580
2024-02-13,アルバイト人件費,11050
2024-02-09,アルバイト人件費,13660
2024-02-09,ドリンク仕入れ費,16740
2024-02-09,食材仕入れ費,12980
2024-02-10,食材仕入れ費,14630
2024-02-12,食材仕入れ費,10420
2024-02-10,アルバイト人件費,15400
2024-02-10,ドリンク仕入れ費,18860
2024-02-17,アルバイト人件費,15050
2024-02-17,ドリンク仕入れ費,18440
2024-02-17,食材仕入れ費,14300
2024-02-19,食材仕入れ費,11000
2024-02-20,食材仕入れ費,11080
2024-02-19,アルバイト人件費,11580
2024-02-19,ドリンク仕入れ費,14180
2024-02-15,ドリンク仕入れ費,13760
2024-02-15,食材仕入れ費,10670
2024-02-14,アルバイト人件費,11140
2024-02-15,アルバイト人件費,11230
2024-02-16,アルバイト人件費,13350
2024-02-16,ドリンク仕入れ費,16350
2024-02-16,食材仕入れ費,12690
2024-02-01,アルバイト人件費,10880
2024-02-01,ドリンク仕入れ費,13330
2024-02-01,食材仕入れ費,10340
2024-02-02,食材仕入れ費,12290
2024-02-03,食材仕入れ費,13860
2024-02-02,アルバイト人件費,12940
2024-02-02,ドリンク仕入れ費,15850
2024-01-30,ドリンク仕入れ費,13780
2024-01-30,食材仕入れ費,10690
2024-01-29,アルバイト人件費,11170
2024-01-30,アルバイト人件費,11250
2024-01-31,アルバイト人件費,10500
2024-01-31,ドリンク仕入れ費,12860
2024-01-31,食材仕入れ費,9970
2024-02-07,ドリンク仕入れ費,13970
2024-02-07,食材仕入れ費,10830
2024-02-06,アルバイト人件費,11320
2024-02-07,アルバイト人件費,11400
2024-02-08,アルバイト人件費,11490
2024-02-08,ドリンク仕入れ費,14080
2024-02-08,食材仕入れ費,10910
2024-02-05,食材仕入れ費,10670
2024-02-03,アルバイト人件費,14590
2024-02-03,ドリンク仕入れ費,17880
2024-02-05,ドリンク仕入れ費,13760
2024-02-06,ドリンク仕入れ費,13860
2024-02-06,食材仕入れ費,10750
2024-02-05,アルバイト人件費,11230
2024-06-01,食材仕入れ費,17980
2024-05-31,アルバイト人件費,15710
2024-05-31,ドリンク仕入れ費,19240
2024-06-01,ドリンク仕入れ費,23180
2024-06-03,ドリンク仕入れ費,17840
2024-06-03,食材仕入れ費,13840
2024-06-01,アルバイト人件費,18920
2024-05-29,アルバイト人件費,14160
2024-05-29,ドリンク仕入れ費,17350
2024-05-29,食材仕入れ費,13460
2024-05-30,食材仕入れ費,13560
2024-05-31,食材仕入れ費,14920
2024-05-30,アルバイト人件費,14270
2024-05-30,ドリンク仕入れ費,17480
2024-06-06,アルバイト人件費,14910
2024-06-06,ドリンク仕入れ費,18260
2024-06-06,食材仕入れ費,14160
2024-06-07,食材仕入れ費,16840
2024-06-08,食材仕入れ費,18980
2024-06-07,アルバイト人件費,17730
2024-06-07,ドリンク仕入れ費,21720
2024-06-04,ドリンク仕入れ費,17980
2024-06-04,食材仕入れ費,13940
2024-06-03,アルバイト人件費,14560
2024-06-04,アルバイト人件費,14680
2024-06-05,アルバイト人件費,14800
2024-06-05,ドリンク仕入れ費,18120
2024-06-05,食材仕入れ費,14060
2024-05-21,アルバイト人件費,13310
2024-05-21,ドリンク仕入れ費,16310
2024-05-21,食材仕入れ費,12650
2024-05-22,食材仕入れ費,12750
2024-05-23,食材仕入れ費,12850
2024-05-22,アルバイト人件費,13420
2024-05-22,ドリンク仕入れ費,16440
2024-05-18,ドリンク仕入れ費,22730
2024-05-18,食材仕入れ費,17630
2024-05-17,アルバイト人件費,16460
2024-05-18,アルバイト人件費,18560
2024-05-20,アルバイト人件費,14270
2024-05-20,ドリンク仕入れ費,17480
2024-05-20,食材仕入れ費,13560
2024-05-27,ドリンク仕入れ費,17090
2024-05-27,食材仕入れ費,13250
2024-05-25,アルバイト人件費,18130
2024-05-27,アルバイト人件費,13950
2024-05-28,アルバイト人件費,14060
2024-05-28,ドリンク仕入れ費,17220
2024-05-28,食材仕入れ費,13360
2024-05-24,食材仕入れ費,15280
2024-05-23,アルバイト人件費,13520
2024-05-23,ドリンク仕入れ費,16570
2024-05-24,ドリンク仕入れ費,19700
2024-05-25,ドリンク仕入れ費,22220
2024-05-25,食材仕入れ費,17230
2024-05-24,アルバイト人件費,16080
2024-06-22,アルバイト人件費,19080
2024-06-22,ドリンク仕入れ費,23370
2024-06-22,食材仕入れ費,18120
2024-06-24,食材仕入れ費,13940
2024-06-25,食材仕入れ費,14060
2024-06-24,アルバイト人件費,14680
2024-06-24,ドリンク仕入れ費,17980
2024-06-20,ドリンク仕入れ費,18820
2024-06-20,食材仕入れ費,14600
2024-06-19,アルバイト人件費,15250
2024-06-20,アルバイト人件費,15370
2024-06-21,アルバイト人件費,16920
2024-06-21,ドリンク仕入れ費,20720
2024-06-21,食材仕入れ費,16070
2024-06-28,ドリンク仕入れ費,21880
2024-06-28,食材仕入れ費,16970
2024-06-27,アルバイト人件費,15020
2024-06-28,アルバイト人件費,17860
2024-06-29,アルバイト人件費,20130
2024-06-29,ドリンク仕入れ費,24670
2024-06-29,食材仕入れ費,19130
2024-06-26,食材仕入れ費,14160
2024-06-25,アルバイト人件費,14800
2024-06-25,ドリンク仕入れ費,18120
2024-06-26,ドリンク仕入れ費,18260
2024-06-27,ドリンク仕入れ費,18400
2024-06-27,食材仕入れ費,14270
2024-06-26,アルバイト人件費,14910
2024-06-12,ドリンク仕入れ費,17700
2024-06-12,食材仕入れ費,13730
2024-06-11,アルバイト人件費,14340
2024-06-12,アルバイト人件費,14450
2024-06-13,アルバイト人件費,14560
2024-06-13,ドリンク仕入れ費,17840
2024-06-13,食材仕入れ費,13840
2024-06-10,食材仕入れ費,14600
2024-06-08,アルバイト人件費,19980
2024-06-08,ドリンク仕入れ費,24480
2024-06-10,ドリンク仕入れ費,18820
2024-06-11,ドリンク仕入れ費,17560
2024-06-11,食材仕入れ費,13620
2024-06-10,アルバイト人件費,15370
2024-06-18,食材仕入れ費,14380
2024-06-17,アルバイト人件費,15020
2024-06-17,ドリンク仕入れ費,18400
2024-06-18,ドリンク仕入れ費,18540
2024-06-19,ドリンク仕入れ費,18680
2024-06-19,食材仕入れ費,14490
2024-06-18,アルバイト人件費,15140
2024-06-14,アルバイト人件費,17320
2024-06-14,ドリンク仕入れ費,21220
2024-06-14,食材仕入れ費,16460
2024-06-15,食材仕入れ費,18550
2024-06-17,食材仕入れ費,14270
2024-06-15,アルバイト人件費,19530
2024-06-15,ドリンク仕入れ費,23920
2024-05-17,ドリンク仕入れ費,20170
2024-04-18,ドリンク仕入れ費,16890
2024-04-18,食材仕入れ費,13100
2024-04-17,アルバイト人件費,13680
2024-04-18,アルバイト人件費,13790
2024-04-19,アルバイト人件費,16390
2024-04-19,ドリンク仕入れ費,20080
2024-04-19,食材仕入れ費,15570
2024-04-16,食材仕入れ費,12900
2024-04-15,アルバイト人件費,13470
2024-04-15,ドリンク仕入れ費,16510
2024-04-16,ドリンク仕入れ費,16630
2024-04-17,ドリンク仕入れ費,16760
2024-04-17,食材仕入れ費,13000
2024-04-16,アルバイト人件費,13580
2024-04-24,食材仕入れ費,12700
2024-04-23,アルバイト人件費,13270
2024-04-23,ドリンク仕入れ費,16250
2024-04-24,ドリンク仕入れ費,16380
2024-04-25,ドリンク仕入れ費,16510
2024-04-25,食材仕入れ費,12800
2024-04-24,アルバイト人件費,13370
2024-04-20,アルバイト人件費,18480
2024-04-20,ドリンク仕入れ費,22630
2024-04-20,食材仕入れ費,17550
2024-04-22,食材仕入れ費,12500
2024-04-23,食材仕入れ費,12600
2024-04-22,アルバイト人件費,13160
2024-04-22,ドリンク仕入れ費,16120
2024-04-08,食材仕入れ費,13100
2024-04-06,アルバイト人件費,17920
2024-04-06,ドリンク仕入れ費,21950
2024-04-08,ドリンク仕入れ費,16890
2024-04-09,ドリンク仕入れ費,17020
2024-04-09,食材仕入れ費,13200
2024-04-08,アルバイト人件費,13790
2024-04-04,アルバイト人件費,13370
2024-04-04,ドリンク仕入れ費,16380
2024-04-04,食材仕入れ費,12700
2024-04-05,食材仕入れ費,15100
2024-04-06,食材仕入れ費,17030
2024-04-05,アルバイト人件費,15900
2024-04-05,ドリンク仕入れ費,19480
2024-04-12,アルバイト人件費,15530
2024-04-12,ドリンク仕入れ費,19020
2024-04-12,食材仕入れ費,14750
2024-04-13,食材仕入れ費,16630
2024-04-15,食材仕入れ費,12800
2024-04-13,アルバイト人件費,17510
2024-04-13,ドリンク仕入れ費,21450
2024-04-10,ドリンク仕入れ費,17150
2024-04-10,食材仕入れ費,13300
2024-04-09,アルバイト人件費,13890
2024-04-10,アルバイト人件費,14000
2024-04-11,アルバイト人件費,13060
2024-04-11,ドリンク仕入れ費,15990
2024-04-11,食材仕入れ費,12400
2024-05-10,食材仕入れ費,16000
2024-05-09,アルバイト人件費,14160
2024-05-09,ドリンク仕入れ費,17350
2024-05-10,ドリンク仕入れ費,20630
2024-05-11,ドリンク仕入れ費,21520
2024-05-11,食材仕入れ費,16690
2024-05-10,アルバイト人件費,16840
2024-05-07,アルバイト人件費,13950
2024-05-07,ドリンク仕入れ費,17090
2024-05-07,食材仕入れ費,13250
2024-05-08,食材仕入れ費,13360
2024-05-09,食材仕入れ費,13460
2024-05-08,アルバイト人件費,14060
2024-05-08,ドリンク仕入れ費,17220
2024-05-15,アルバイト人件費,13740
2024-05-15,ドリンク仕入れ費,16830
2024-05-15,食材仕入れ費,13050
2024-05-16,食材仕入れ費,13150
2024-05-17,食材仕入れ費,15640
2024-05-16,アルバイト人件費,13840
2024-05-16,ドリンク仕入れ費,16960
2024-05-13,ドリンク仕入れ費,16570
2024-05-13,食材仕入れ費,12850
2024-05-11,アルバイト人件費,17570
2024-05-13,アルバイト人件費,13520
2024-05-14,アルバイト人件費,13630
2024-05-14,ドリンク仕入れ費,16700
2024-05-14,食材仕入れ費,12950
2024-04-29,アルバイト人件費,13890
2024-04-29,ドリンク仕入れ費,17020
2024-04-29,食材仕入れ費,13200
2024-04-30,食材仕入れ費,13300
2024-05-01,食材仕入れ費,12650
2024-04-30,アルバイト人件費,14000
2024-04-30,ドリンク仕入れ費,17150
2024-04-26,ドリンク仕入れ費,19630
2024-04-26,食材仕入れ費,15220
2024-04-25,アルバイト人件費,13470
2024-04-26,アルバイト人件費,16020
2024-04-27,アルバイト人件費,18060
2024-04-27,ドリンク仕入れ費,22130
2024-04-27,食材仕入れ費,17160
2024-05-04,ドリンク仕入れ費,22040
2024-05-04,食材仕入れ費,17090
2024-05-03,アルバイト人件費,15960
2024-05-04,アルバイト人件費,17990
2024-05-06,アルバイト人件費,13840
2024-05-06,ドリンク仕入れ費,16960
2024-05-06,食材仕入れ費,13150
2024-05-02,食材仕入れ費,12750
2024-05-01,アルバイト人件費,13310
2024-05-01,ドリンク仕入れ費,16310
2024-05-02,ドリンク仕入れ費,16440
2024-05-03,ドリンク仕入れ費,19550
2024-05-03,食材仕入れ費,15160
2024-05-02,アルバイト人件費,13420
