date,item,label,amount
2025-08-08,exp_variable_labor,Variable Labor,17953
2025-08-09,exp_food_cost,Food cost,35071
2025-08-09,exp_drink_cost,Drink cost,17840
2025-08-09,exp_variable_labor,Variable Labor,18278
2025-08-11,exp_food_cost,Food cost,27569
2025-08-11,exp_drink_cost,Drink cost,10899
2025-08-11,exp_variable_labor,Variable Labor,13285
2025-08-12,exp_food_cost,Food cost,27537
2025-08-12,exp_drink_cost,Drink cost,11957
2025-08-12,exp_variable_labor,Variable Labor,13210
2025-08-13,exp_food_cost,Food cost,29069
2025-08-13,exp_drink_cost,Drink cost,12269
2025-08-13,exp_variable_labor,Variable Labor,13631
2025-08-14,exp_food_cost,Food cost,30998
2025-08-14,exp_drink_cost,Drink cost,12402
2025-08-14,exp_variable_labor,Variable Labor,13673
2025-08-15,exp_food_cost,Food cost,35622
2025-08-15,exp_drink_cost,Drink cost,16698
2025-08-15,exp_variable_labor,Variable Labor,15906
2025-08-16,exp_food_cost,Food cost,36983
2025-08-16,exp_drink_cost,Drink cost,18758
2025-08-16,exp_variable_labor,Variable Labor,20386
2025-08-18,exp_food_cost,Food cost,27889
2025-08-18,exp_drink_cost,Drink cost,10636
2025-08-18,exp_variable_labor,Variable Labor,13386
2025-08-19,exp_food_cost,Food cost,27801
2025-08-19,exp_drink_cost,Drink cost,12089
2025-08-19,exp_variable_labor,Variable Labor,15760
2025-08-20,exp_food_cost,Food cost,30731
2025-08-20,exp_drink_cost,Drink cost,12365
2025-08-20,exp_variable_labor,Variable Labor,15367
2025-08-21,exp_food_cost,Food cost,29805
2025-08-21,exp_drink_cost,Drink cost,13496
2025-08-21,exp_variable_labor,Variable Labor,16975
2025-08-22,exp_food_cost,Food cost,34568
2025-08-22,exp_drink_cost,Drink cost,14336
2025-08-22,exp_variable_labor,Variable Labor,18677
2025-08-23,exp_food_cost,Food cost,34085
2025-08-23,exp_drink_cost,Drink cost,17683
2025-08-23,exp_variable_labor,Variable Labor,16684
2025-08-25,exp_food_cost,Food cost,28028
2025-08-25,exp_drink_cost,Drink cost,10632
2025-08-25,exp_variable_labor,Variable Labor,15342
2025-08-26,exp_food_cost,Food cost,28471
2025-08-26,exp_drink_cost,Drink cost,11966
2025-08-26,exp_variable_labor,Variable Labor,14171
2025-08-27,exp_food_cost,Food cost,32110
2025-08-27,exp_drink_cost,Drink cost,12779
2025-08-27,exp_variable_labor,Variable Labor,16966
2025-08-28,exp_food_cost,Food cost,30856
2025-08-28,exp_drink_cost,Drink cost,12381
2025-08-28,exp_variable_labor,Variable Labor,14213
2025-08-29,exp_food_cost,Food cost,34923
2025-08-29,exp_drink_cost,Drink cost,14992
2025-08-29,exp_variable_labor,Variable Labor,19028
2025-08-30,exp_food_cost,Food cost,37321
2025-08-30,exp_drink_cost,Drink cost,16996
2025-08-30,exp_variable_labor,Variable Labor,18362
2025-09-01,exp_food_cost,Food cost,23701
2025-09-01,exp_drink_cost,Drink cost,8784
2025-09-01,exp_variable_labor,Variable Labor,9908
2025-09-02,exp_food_cost,Food cost,19938
2025-09-02,exp_drink_cost,Drink cost,7225
2025-09-02,exp_variable_labor,Variable Labor,9954
2025-09-03,exp_food_cost,Food cost,26096
2025-09-03,exp_drink_cost,Drink cost,9975
2025-09-03,exp_variable_labor,Variable Labor,13945
2025-09-04,exp_food_cost,Food cost,25603
2025-09-04,exp_drink_cost,Drink cost,10716
2025-09-04,exp_variable_labor,Variable Labor,15004
2025-09-05,exp_food_cost,Food cost,29523
2025-09-05,exp_drink_cost,Drink cost,12667
2025-09-05,exp_variable_labor,Variable Labor,15715
2025-09-06,exp_food_cost,Food cost,28590
2025-09-06,exp_drink_cost,Drink cost,14688
2025-09-06,exp_variable_labor,Variable Labor,14193
2025-09-08,exp_food_cost,Food cost,22100
2025-09-08,exp_drink_cost,Drink cost,9096
2025-09-08,exp_variable_labor,Variable Labor,11045
2025-09-09,exp_food_cost,Food cost,19766
2025-09-09,exp_drink_cost,Drink cost,7634
2025-09-09,exp_variable_labor,Variable Labor,8051
2025-09-10,exp_food_cost,Food cost,26294
2025-09-10,exp_drink_cost,Drink cost,10885
2025-09-10,exp_variable_labor,Variable Labor,11648
2025-09-11,exp_food_cost,Food cost,27678
2025-09-11,exp_drink_cost,Drink cost,11499
2025-09-11,exp_variable_labor,Variable Labor,12457
2025-09-12,exp_food_cost,Food cost,29890
2025-09-12,exp_drink_cost,Drink cost,13034
2025-09-12,exp_variable_labor,Variable Labor,15067
2025-09-13,exp_food_cost,Food cost,30530
2025-09-13,exp_drink_cost,Drink cost,15050
2025-09-13,exp_variable_labor,Variable Labor,15940
2025-09-15,exp_food_cost,Food cost,25015
2025-09-15,exp_drink_cost,Drink cost,8912
2025-09-15,exp_variable_labor,Variable Labor,12321
2025-09-16,exp_food_cost,Food cost,18429
2025-09-16,exp_drink_cost,Drink cost,7552
2025-09-16,exp_variable_labor,Variable Labor,8949
2025-09-17,exp_food_cost,Food cost,26432
2025-09-17,exp_drink_cost,Drink cost,10250
2025-09-17,exp_variable_labor,Variable Labor,13759
2025-09-18,exp_food_cost,Food cost,25136
2025-09-18,exp_drink_cost,Drink cost,11173
2025-09-18,exp_variable_labor,Variable Labor,13367
2025-09-19,exp_food_cost,Food cost,29741
2025-09-19,exp_drink_cost,Drink cost,12883
2025-09-19,exp_variable_labor,Variable Labor,12735
2025-09-20,exp_food_cost,Food cost,29863
2025-09-20,exp_drink_cost,Drink cost,13805
2025-09-20,exp_variable_labor,Variable Labor,16288
2025-09-22,exp_food_cost,Food cost,23808
2025-09-22,exp_drink_cost,Drink cost,8828
2025-09-22,exp_variable_labor,Variable Labor,11459
2025-09-23,exp_food_cost,Food cost,23008
2025-09-23,exp_drink_cost,Drink cost,10290
2025-09-23,exp_variable_labor,Variable Labor,13159
2025-09-24,exp_food_cost,Food cost,23553
2025-09-24,exp_drink_cost,Drink cost,9470
2025-09-24,exp_variable_labor,Variable Labor,10917
2025-09-25,exp_food_cost,Food cost,27516
2025-09-25,exp_drink_cost,Drink cost,11553
2025-09-25,exp_variable_labor,Variable Labor,11793
2025-09-26,exp_food_cost,Food cost,26692
2025-09-26,exp_drink_cost,Drink cost,12710
2025-09-26,exp_variable_labor,Variable Labor,13832
2025-09-27,exp_food_cost,Food cost,31229
2025-09-27,exp_drink_cost,Drink cost,14696
2025-09-27,exp_variable_labor,Variable Labor,17715
2025-09-29,exp_food_cost,Food cost,21441
2025-09-29,exp_drink_cost,Drink cost,8783
2025-09-29,exp_variable_labor,Variable Labor,12526
2025-09-30,exp_food_cost,Food cost,26207
2025-09-30,exp_drink_cost,Drink cost,10336
2025-09-30,exp_variable_labor,Variable Labor,11171
2025-10-01,exp_food_cost,Food cost,27658
2025-10-01,exp_drink_cost,Drink cost,11297
2025-10-01,exp_variable_labor,Variable Labor,12483
2025-10-02,exp_food_cost,Food cost,27288
2025-10-02,exp_drink_cost,Drink cost,12017
2025-10-02,exp_variable_labor,Variable Labor,14352
2025-10-03,exp_food_cost,Food cost,32646
2025-10-03,exp_drink_cost,Drink cost,14644
2025-10-03,exp_variable_labor,Variable Labor,14302
2025-10-04,exp_food_cost,Food cost,32757
2025-10-04,exp_drink_cost,Drink cost,17835
2025-10-04,exp_variable_labor,Variable Labor,16897
2025-10-06,exp_food_cost,Food cost,24504
2025-10-06,exp_drink_cost,Drink cost,10012
2025-10-06,exp_variable_labor,Variable Labor,14343
2025-10-07,exp_food_cost,Food cost,27968
2025-10-07,exp_drink_cost,Drink cost,11276
2025-10-07,exp_variable_labor,Variable Labor,13975
2025-10-08,exp_food_cost,Food cost,29311
2025-10-08,exp_drink_cost,Drink cost,10846
2025-10-08,exp_variable_labor,Variable Labor,13111
2025-10-09,exp_food_cost,Food cost,30005
2025-10-09,exp_drink_cost,Drink cost,11499
2025-10-09,exp_variable_labor,Variable Labor,15903
2025-10-10,exp_food_cost,Food cost,31119
2025-10-10,exp_drink_cost,Drink cost,14308
2025-10-10,exp_variable_labor,Variable Labor,16372
2025-10-11,exp_food_cost,Food cost,33363
2025-10-11,exp_drink_cost,Drink cost,14965
2025-10-11,exp_variable_labor,Variable Labor,16600
2025-10-13,exp_food_cost,Food cost,26427
2025-10-13,exp_drink_cost,Drink cost,9769
2025-10-13,exp_variable_labor,Variable Labor,14025
2025-10-14,exp_food_cost,Food cost,28059
2025-10-14,exp_drink_cost,Drink cost,11665
2025-10-14,exp_variable_labor,Variable Labor,13209
2025-10-15,exp_food_cost,Food cost,27637
2025-10-15,exp_drink_cost,Drink cost,11158
2025-10-15,exp_variable_labor,Variable Labor,13029
2025-10-16,exp_food_cost,Food cost,26894
2025-10-16,exp_drink_cost,Drink cost,11120
2025-10-16,exp_variable_labor,Variable Labor,15291
2025-10-17,exp_food_cost,Food cost,30033
2025-10-17,exp_drink_cost,Drink cost,14309
2025-10-17,exp_variable_labor,Variable Labor,16545
2025-10-18,exp_food_cost,Food cost,33955
2025-10-18,exp_drink_cost,Drink cost,17166
2025-10-18,exp_variable_labor,Variable Labor,19549
2025-10-20,exp_food_cost,Food cost,25996
2025-10-20,exp_drink_cost,Drink cost,10627
2025-10-20,exp_variable_labor,Variable Labor,13808
2025-10-21,exp_food_cost,Food cost,25983
2025-10-21,exp_drink_cost,Drink cost,10806
2025-10-21,exp_variable_labor,Variable Labor,13265
2025-10-22,exp_food_cost,Food cost,28251
2025-10-22,exp_drink_cost,Drink cost,11673
2025-10-22,exp_variable_labor,Variable Labor,14446
2025-10-23,exp_food_cost,Food cost,28905
2025-10-23,exp_drink_cost,Drink cost,11421
2025-10-23,exp_variable_labor,Variable Labor,15297
2025-10-24,exp_food_cost,Food cost,30730
2025-10-24,exp_drink_cost,Drink cost,14160
2025-10-24,exp_variable_labor,Variable Labor,15895
2025-10-25,exp_food_cost,Food cost,35432
2025-10-25,exp_drink_cost,Drink cost,16156
2025-10-25,exp_variable_labor,Variable Labor,19056
2025-10-27,exp_food_cost,Food cost,27609
2025-10-27,exp_drink_cost,Drink cost,9501
2025-10-27,exp_variable_labor,Variable Labor,12963
2025-10-28,exp_food_cost,Food cost,27523
2025-10-28,exp_drink_cost,Drink cost,11792
2025-10-28,exp_variable_labor,Variable Labor,13621
2025-10-29,exp_food_cost,Food cost,26014
2025-10-29,exp_drink_cost,Drink cost,10542
2025-10-29,exp_variable_labor,Variable Labor,15326
2025-10-30,exp_food_cost,Food cost,26909
2025-10-30,exp_drink_cost,Drink cost,12191
2025-10-30,exp_variable_labor,Variable Labor,13891
2025-10-31,exp_food_cost,Food cost,32238
2025-10-31,exp_drink_cost,Drink cost,14614
2025-10-31,exp_variable_labor,Variable Labor,15648
2025-11-01,exp_food_cost,Food cost,33664
2025-11-01,exp_drink_cost,Drink cost,18180
2025-11-01,exp_variable_labor,Variable Labor,20966
2025-11-03,exp_food_cost,Food cost,25228
2025-11-03,exp_drink_cost,Drink cost,10148
2025-11-03,exp_variable_labor,Variable Labor,13235
2025-11-04,exp_food_cost,Food cost,27045
2025-11-04,exp_drink_cost,Drink cost,11790
2025-11-04,exp_variable_labor,Variable Labor,14503
2025-11-05,exp_food_cost,Food cost,28437
2025-11-05,exp_drink_cost,Drink cost,11548
2025-11-05,exp_variable_labor,Variable Labor,12633
2025-11-06,exp_food_cost,Food cost,30602
2025-11-06,exp_drink_cost,Drink cost,11361
2025-11-06,exp_variable_labor,Variable Labor,15888
2025-11-07,exp_food_cost,Food cost,34541
2025-11-07,exp_drink_cost,Drink cost,14928
2025-11-07,exp_variable_labor,Variable Labor,19313
2025-11-08,exp_food_cost,Food cost,34448
2025-11-08,exp_drink_cost,Drink cost,15571
2025-11-08,exp_variable_labor,Variable Labor,17158
2025-11-10,exp_food_cost,Food cost,27853
2025-11-10,exp_drink_cost,Drink cost,10825
2025-11-10,exp_variable_labor,Variable Labor,15022
2025-11-11,exp_food_cost,Food cost,29624
2025-11-11,exp_drink_cost,Drink cost,12072
2025-11-11,exp_variable_labor,Variable Labor,15023
2025-11-12,exp_food_cost,Food cost,30850
2025-11-12,exp_drink_cost,Drink cost,11963
2025-11-12,exp_variable_labor,Variable Labor,15310
2025-11-13,exp_food_cost,Food cost,29352
2025-11-13,exp_drink_cost,Drink cost,12457
2025-11-13,exp_variable_labor,Variable Labor,14751
2025-11-14,exp_food_cost,Food cost,30381
2025-11-14,exp_drink_cost,Drink cost,15087
2025-11-14,exp_variable_labor,Variable Labor,18735
2025-11-15,exp_food_cost,Food cost,32797
2025-11-15,exp_drink_cost,Drink cost,15697
2025-11-15,exp_variable_labor,Variable Labor,18708
2025-11-17,exp_food_cost,Food cost,27013
2025-11-17,exp_drink_cost,Drink cost,11234
2025-11-17,exp_variable_labor,Variable Labor,13055
2025-11-18,exp_food_cost,Food cost,26173
2025-11-18,exp_drink_cost,Drink cost,10715
2025-11-18,exp_variable_labor,Variable Labor,14140
2025-11-19,exp_food_cost,Food cost,28538
2025-11-19,exp_drink_cost,Drink cost,10939
2025-11-19,exp_variable_labor,Variable Labor,12653
2025-11-20,exp_food_cost,Food cost,31889
2025-11-20,exp_drink_cost,Drink cost,12883
2025-11-20,exp_variable_labor,Variable Labor,17193
2025-11-21,exp_food_cost,Food cost,30206
2025-11-21,exp_drink_cost,Drink cost,14902
2025-11-21,exp_variable_labor,Variable Labor,15300
2025-11-22,exp_food_cost,Food cost,35748
2025-11-22,exp_drink_cost,Drink cost,16221
2025-11-22,exp_variable_labor,Variable Labor,18913
2025-11-24,exp_food_cost,Food cost,27572
2025-11-24,exp_drink_cost,Drink cost,9931
2025-11-24,exp_variable_labor,Variable Labor,13170
2025-11-25,exp_food_cost,Food cost,27239
2025-11-25,exp_drink_cost,Drink cost,11402
2025-11-25,exp_variable_labor,Variable Labor,13210
2025-11-26,exp_food_cost,Food cost,28245
2025-11-26,exp_drink_cost,Drink cost,11040
2025-11-26,exp_variable_labor,Variable Labor,14872
2025-11-27,exp_food_cost,Food cost,29781
2025-11-27,exp_drink_cost,Drink cost,12577
2025-11-27,exp_variable_labor,Variable Labor,15602
2025-11-28,exp_food_cost,Food cost,30817
2025-11-28,exp_drink_cost,Drink cost,16118
2025-11-28,exp_variable_labor,Variable Labor,17460
2025-11-29,exp_food_cost,Food cost,33657
2025-11-29,exp_drink_cost,Drink cost,16328
2025-11-29,exp_variable_labor,Variable Labor,18567
2025-12-01,exp_food_cost,Food cost,30415
2025-12-01,exp_drink_cost,Drink cost,11194
2025-12-01,exp_variable_labor,Variable Labor,13829
2025-12-02,exp_food_cost,Food cost,29376
2025-12-02,exp_drink_cost,Drink cost,12389
2025-12-02,exp_variable_labor,Variable Labor,17628
2025-12-03,exp_food_cost,Food cost,34087
2025-12-03,exp_drink_cost,Drink cost,12864
2025-12-03,exp_variable_labor,Variable Labor,18676
2025-12-04,exp_food_cost,Food cost,32669
2025-12-04,exp_drink_cost,Drink cost,13774
2025-12-04,exp_variable_labor,Variable Labor,15109
2025-12-05,exp_food_cost,Food cost,36368
2025-12-05,exp_drink_cost,Drink cost,16057
2025-12-05,exp_variable_labor,Variable Labor,17229
2025-12-06,exp_food_cost,Food cost,42456
2025-12-06,exp_drink_cost,Drink cost,18098
2025-12-06,exp_variable_labor,Variable Labor,23853
2025-12-08,exp_food_cost,Food cost,31855
2025-12-08,exp_drink_cost,Drink cost,12127
2025-12-08,exp_variable_labor,Variable Labor,14364
2025-12-09,exp_food_cost,Food cost,32310
2025-12-09,exp_drink_cost,Drink cost,12951
2025-12-09,exp_variable_labor,Variable Labor,14267
2025-12-10,exp_food_cost,Food cost,32104
2025-12-10,exp_drink_cost,Drink cost,12154
2025-12-10,exp_variable_labor,Variable Labor,17470
2025-12-11,exp_food_cost,Food cost,31216
2025-12-11,exp_drink_cost,Drink cost,14634
2025-12-11,exp_variable_labor,Variable Labor,16129
2025-12-12,exp_food_cost,Food cost,36763
2025-12-12,exp_drink_cost,Drink cost,15986
2025-12-12,exp_variable_labor,Variable Labor,19928
2025-12-13,exp_food_cost,Food cost,39230
2025-12-13,exp_drink_cost,Drink cost,17560
2025-12-13,exp_variable_labor,Variable Labor,19756
2025-12-15,exp_food_cost,Food cost,31709
2025-12-15,exp_drink_cost,Drink cost,11112
2025-12-15,exp_variable_labor,Variable Labor,16742
2025-12-16,exp_food_cost,Food cost,30210
2025-12-16,exp_drink_cost,Drink cost,12308
2025-12-16,exp_variable_labor,Variable Labor,13535
2025-12-17,exp_food_cost,Food cost,30545
2025-12-17,exp_drink_cost,Drink cost,12723
2025-12-17,exp_variable_labor,Variable Labor,15811
2025-12-18,exp_food_cost,Food cost,33943
2025-12-18,exp_drink_cost,Drink cost,13681
2025-12-18,exp_variable_labor,Variable Labor,16464
2025-12-19,exp_food_cost,Food cost,32859
2025-12-19,exp_drink_cost,Drink cost,16186
2025-12-19,exp_variable_labor,Variable Labor,16144
2025-12-20,exp_food_cost,Food cost,36553
2025-12-20,exp_drink_cost,Drink cost,17665
2025-12-20,exp_variable_labor,Variable Labor,21864
2025-12-22,exp_food_cost,Food cost,29621
2025-12-22,exp_drink_cost,Drink cost,11098
2025-12-22,exp_variable_labor,Variable Labor,14828
2025-12-23,exp_food_cost,Food cost,38101
2025-12-23,exp_drink_cost,Drink cost,15275
2025-12-23,exp_variable_labor,Variable Labor,17523
2025-12-24,exp_food_cost,Food cost,39022
2025-12-24,exp_drink_cost,Drink cost,16948
2025-12-24,exp_variable_labor,Variable Labor,23575
2025-12-25,exp_food_cost,Food cost,34867
2025-12-25,exp_drink_cost,Drink cost,13239
2025-12-25,exp_variable_labor,Variable Labor,17205
2025-12-26,exp_food_cost,Food cost,38042
2025-12-26,exp_drink_cost,Drink cost,16017
2025-12-26,exp_variable_labor,Variable Labor,18686
2025-12-27,exp_food_cost,Food cost,39601
2025-12-27,exp_drink_cost,Drink cost,18181
2025-12-27,exp_variable_labor,Variable Labor,21389
2025-12-29,exp_food_cost,Food cost,31318
2025-12-29,exp_drink_cost,Drink cost,12480
2025-12-29,exp_variable_labor,Variable Labor,15381
2025-12-30,exp_food_cost,Food cost,37889
2025-12-30,exp_drink_cost,Drink cost,15001
2025-12-30,exp_variable_labor,Variable Labor,18510
2025-12-31,exp_food_cost,Food cost,42553
2025-12-31,exp_drink_cost,Drink cost,15555
2025-12-31,exp_variable_labor,Variable Labor,21915
