date,item,label,amount
2024-08-07,exp_variable_labor,Variable Labor,12716
2024-08-08,exp_food_cost,Food cost,27813
2024-08-08,exp_drink_cost,Drink cost,11360
2024-08-08,exp_variable_labor,Variable Labor,11706
2024-08-09,exp_food_cost,Food cost,28861
2024-08-09,exp_drink_cost,Drink cost,13677
2024-08-09,exp_variable_labor,Variable Labor,14572
2024-08-10,exp_food_cost,Food cost,34263
2024-08-10,exp_drink_cost,Drink cost,14420
2024-08-10,exp_variable_labor,Variable Labor,15700
2024-08-12,exp_food_cost,Food cost,25242
2024-08-12,exp_drink_cost,Drink cost,8671
2024-08-12,exp_variable_labor,Variable Labor,11057
2024-08-13,exp_food_cost,Food cost,25661
2024-08-13,exp_drink_cost,Drink cost,10318
2024-08-13,exp_variable_labor,Variable Labor,13937
2024-08-14,exp_food_cost,Food cost,24768
2024-08-14,exp_drink_cost,Drink cost,10499
2024-08-14,exp_variable_labor,Variable Labor,14667
2024-08-15,exp_food_cost,Food cost,27065
2024-08-15,exp_drink_cost,Drink cost,10131
2024-08-15,exp_variable_labor,Variable Labor,11797
2024-08-16,exp_food_cost,Food cost,30946
2024-08-16,exp_drink_cost,Drink cost,12959
2024-08-16,exp_variable_labor,Variable Labor,14302
2024-08-17,exp_food_cost,Food cost,30656
2024-08-17,exp_drink_cost,Drink cost,16026
2024-08-17,exp_variable_labor,Variable Labor,16392
2024-08-19,exp_food_cost,Food cost,23992
2024-08-19,exp_drink_cost,Drink cost,9757
2024-08-19,exp_variable_labor,Variable Labor,10533
2024-08-20,exp_food_cost,Food cost,23796
2024-08-20,exp_drink_cost,Drink cost,10459
2024-08-20,exp_variable_labor,Variable Labor,12103
2024-08-21,exp_food_cost,Food cost,26835
2024-08-21,exp_drink_cost,Drink cost,11083
2024-08-21,exp_variable_labor,Variable Labor,13081
2024-08-22,exp_food_cost,Food cost,26477
2024-08-22,exp_drink_cost,Drink cost,11378
2024-08-22,exp_variable_labor,Variable Labor,13258
2024-08-23,exp_food_cost,Food cost,27974
2024-08-23,exp_drink_cost,Drink cost,12873
2024-08-23,exp_variable_labor,Variable Labor,15207
2024-08-24,exp_food_cost,Food cost,33804
2024-08-24,exp_drink_cost,Drink cost,16252
2024-08-24,exp_variable_labor,Variable Labor,15580
2024-08-26,exp_food_cost,Food cost,24853
2024-08-26,exp_drink_cost,Drink cost,8978
2024-08-26,exp_variable_labor,Variable Labor,10581
2024-08-27,exp_food_cost,Food cost,26922
2024-08-27,exp_drink_cost,Drink cost,10838
2024-08-27,exp_variable_labor,Variable Labor,10875
2024-08-28,exp_food_cost,Food cost,24506
2024-08-28,exp_drink_cost,Drink cost,10603
2024-08-28,exp_variable_labor,Variable Labor,14311
2024-08-29,exp_food_cost,Food cost,27556
2024-08-29,exp_drink_cost,Drink cost,10987
2024-08-29,exp_variable_labor,Variable Labor,11970
2024-08-30,exp_food_cost,Food cost,29214
2024-08-30,exp_drink_cost,Drink cost,13787
2024-08-30,exp_variable_labor,Variable Labor,16843
2024-08-31,exp_food_cost,Food cost,32724
2024-08-31,exp_drink_cost,Drink cost,14644
2024-08-31,exp_variable_labor,Variable Labor,14948
2024-09-02,exp_food_cost,Food cost,15691
2024-09-02,exp_drink_cost,Drink cost,6065
2024-09-02,exp_variable_labor,Variable Labor,7810
2024-09-03,exp_food_cost,Food cost,16211
2024-09-03,exp_drink_cost,Drink cost,6592
2024-09-03,exp_variable_labor,Variable Labor,8178
2024-09-04,exp_food_cost,Food cost,20386
2024-09-04,exp_drink_cost,Drink cost,8235
2024-09-04,exp_variable_labor,Variable Labor,11068
2024-09-05,exp_food_cost,Food cost,23622
2024-09-05,exp_drink_cost,Drink cost,8799
2024-09-05,exp_variable_labor,Variable Labor,10918
2024-09-06,exp_food_cost,Food cost,25227
2024-09-06,exp_drink_cost,Drink cost,11817
2024-09-06,exp_variable_labor,Variable Labor,14408
2024-09-07,exp_food_cost,Food cost,24615
2024-09-07,exp_drink_cost,Drink cost,13027
2024-09-07,exp_variable_labor,Variable Labor,13733
2024-09-09,exp_food_cost,Food cost,16759
2024-09-09,exp_drink_cost,Drink cost,6026
2024-09-09,exp_variable_labor,Variable Labor,7971
2024-09-10,exp_food_cost,Food cost,15779
2024-09-10,exp_drink_cost,Drink cost,6527
2024-09-10,exp_variable_labor,Variable Labor,7912
2024-09-11,exp_food_cost,Food cost,22652
2024-09-11,exp_drink_cost,Drink cost,9157
2024-09-11,exp_variable_labor,Variable Labor,10950
2024-09-12,exp_food_cost,Food cost,21539
2024-09-12,exp_drink_cost,Drink cost,9787
2024-09-12,exp_variable_labor,Variable Labor,9807
2024-09-13,exp_food_cost,Food cost,23382
2024-09-13,exp_drink_cost,Drink cost,11299
2024-09-13,exp_variable_labor,Variable Labor,11292
2024-09-14,exp_food_cost,Food cost,26910
2024-09-14,exp_drink_cost,Drink cost,12775
2024-09-14,exp_variable_labor,Variable Labor,13814
2024-09-16,exp_food_cost,Food cost,15474
2024-09-16,exp_drink_cost,Drink cost,6085
2024-09-16,exp_variable_labor,Variable Labor,8440
2024-09-17,exp_food_cost,Food cost,21631
2024-09-17,exp_drink_cost,Drink cost,8374
2024-09-17,exp_variable_labor,Variable Labor,10844
2024-09-18,exp_food_cost,Food cost,22708
2024-09-18,exp_drink_cost,Drink cost,8699
2024-09-18,exp_variable_labor,Variable Labor,12063
2024-09-19,exp_food_cost,Food cost,22714
2024-09-19,exp_drink_cost,Drink cost,8610
2024-09-19,exp_variable_labor,Variable Labor,10769
2024-09-20,exp_food_cost,Food cost,24415
2024-09-20,exp_drink_cost,Drink cost,11714
2024-09-20,exp_variable_labor,Variable Labor,11849
2024-09-21,exp_food_cost,Food cost,25668
2024-09-21,exp_drink_cost,Drink cost,12036
2024-09-21,exp_variable_labor,Variable Labor,11886
2024-09-23,exp_food_cost,Food cost,18903
2024-09-23,exp_drink_cost,Drink cost,7696
2024-09-23,exp_variable_labor,Variable Labor,10567
2024-09-24,exp_food_cost,Food cost,21469
2024-09-24,exp_drink_cost,Drink cost,8169
2024-09-24,exp_variable_labor,Variable Labor,11591
2024-09-25,exp_food_cost,Food cost,21180
2024-09-25,exp_drink_cost,Drink cost,8904
2024-09-25,exp_variable_labor,Variable Labor,9614
2024-09-26,exp_food_cost,Food cost,21294
2024-09-26,exp_drink_cost,Drink cost,9034
2024-09-26,exp_variable_labor,Variable Labor,9730
2024-09-27,exp_food_cost,Food cost,25237
2024-09-27,exp_drink_cost,Drink cost,11062
2024-09-27,exp_variable_labor,Variable Labor,13681
2024-09-28,exp_food_cost,Food cost,27055
2024-09-28,exp_drink_cost,Drink cost,13074
2024-09-28,exp_variable_labor,Variable Labor,11976
2024-09-30,exp_food_cost,Food cost,21358
2024-09-30,exp_drink_cost,Drink cost,7552
2024-09-30,exp_variable_labor,Variable Labor,10199
2024-10-01,exp_food_cost,Food cost,23902
2024-10-01,exp_drink_cost,Drink cost,9746
2024-10-01,exp_variable_labor,Variable Labor,11482
2024-10-02,exp_food_cost,Food cost,25424
2024-10-02,exp_drink_cost,Drink cost,9666
2024-10-02,exp_variable_labor,Variable Labor,12247
2024-10-03,exp_food_cost,Food cost,24739
2024-10-03,exp_drink_cost,Drink cost,10247
2024-10-03,exp_variable_labor,Variable Labor,14191
2024-10-04,exp_food_cost,Food cost,27092
2024-10-04,exp_drink_cost,Drink cost,12667
2024-10-04,exp_variable_labor,Variable Labor,15573
2024-10-05,exp_food_cost,Food cost,28019
2024-10-05,exp_drink_cost,Drink cost,14349
2024-10-05,exp_variable_labor,Variable Labor,16723
2024-10-07,exp_food_cost,Food cost,22339
2024-10-07,exp_drink_cost,Drink cost,8782
2024-10-07,exp_variable_labor,Variable Labor,10031
2024-10-08,exp_food_cost,Food cost,22943
2024-10-08,exp_drink_cost,Drink cost,9258
2024-10-08,exp_variable_labor,Variable Labor,11975
2024-10-09,exp_food_cost,Food cost,23843
2024-10-09,exp_drink_cost,Drink cost,9251
2024-10-09,exp_variable_labor,Variable Labor,12483
2024-10-10,exp_food_cost,Food cost,24690
2024-10-10,exp_drink_cost,Drink cost,11041
2024-10-10,exp_variable_labor,Variable Labor,13207
2024-10-11,exp_food_cost,Food cost,27998
2024-10-11,exp_drink_cost,Drink cost,12829
2024-10-11,exp_variable_labor,Variable Labor,13911
2024-10-12,exp_food_cost,Food cost,27447
2024-10-12,exp_drink_cost,Drink cost,13982
2024-10-12,exp_variable_labor,Variable Labor,14101
2024-10-14,exp_food_cost,Food cost,24324
2024-10-14,exp_drink_cost,Drink cost,9294
2024-10-14,exp_variable_labor,Variable Labor,11613
2024-10-15,exp_food_cost,Food cost,24325
2024-10-15,exp_drink_cost,Drink cost,8938
2024-10-15,exp_variable_labor,Variable Labor,10568
2024-10-16,exp_food_cost,Food cost,23388
2024-10-16,exp_drink_cost,Drink cost,9213
2024-10-16,exp_variable_labor,Variable Labor,11597
2024-10-17,exp_food_cost,Food cost,26074
2024-10-17,exp_drink_cost,Drink cost,9882
2024-10-17,exp_variable_labor,Variable Labor,11648
2024-10-18,exp_food_cost,Food cost,26699
2024-10-18,exp_drink_cost,Drink cost,12786
2024-10-18,exp_variable_labor,Variable Labor,13965
2024-10-19,exp_food_cost,Food cost,28487
2024-10-19,exp_drink_cost,Drink cost,14313
2024-10-19,exp_variable_labor,Variable Labor,16890
2024-10-21,exp_food_cost,Food cost,23302
2024-10-21,exp_drink_cost,Drink cost,8284
2024-10-21,exp_variable_labor,Variable Labor,10002
2024-10-22,exp_food_cost,Food cost,24282
2024-10-22,exp_drink_cost,Drink cost,9097
2024-10-22,exp_variable_labor,Variable Labor,10143
2024-10-23,exp_food_cost,Food cost,23398
2024-10-23,exp_drink_cost,Drink cost,10144
2024-10-23,exp_variable_labor,Variable Labor,11662
2024-10-24,exp_food_cost,Food cost,23413
2024-10-24,exp_drink_cost,Drink cost,10478
2024-10-24,exp_variable_labor,Variable Labor,12405
2024-10-25,exp_food_cost,Food cost,28755
2024-10-25,exp_drink_cost,Drink cost,12040
2024-10-25,exp_variable_labor,Variable Labor,13232
2024-10-26,exp_food_cost,Food cost,32045
2024-10-26,exp_drink_cost,Drink cost,13750
2024-10-26,exp_variable_labor,Variable Labor,17388
2024-10-28,exp_food_cost,Food cost,22468
2024-10-28,exp_drink_cost,Drink cost,9178
2024-10-28,exp_variable_labor,Variable Labor,10020
2024-10-29,exp_food_cost,Food cost,23073
2024-10-29,exp_drink_cost,Drink cost,9578
2024-10-29,exp_variable_labor,Variable Labor,12588
2024-10-30,exp_food_cost,Food cost,23534
2024-10-30,exp_drink_cost,Drink cost,9355
2024-10-30,exp_variable_labor,Variable Labor,13094
2024-10-31,exp_food_cost,Food cost,24039
2024-10-31,exp_drink_cost,Drink cost,10337
2024-10-31,exp_variable_labor,Variable Labor,11744
2024-11-01,exp_food_cost,Food cost,27822
2024-11-01,exp_drink_cost,Drink cost,12832
2024-11-01,exp_variable_labor,Variable Labor,14715
2024-11-02,exp_food_cost,Food cost,30911
2024-11-02,exp_drink_cost,Drink cost,13819
2024-11-02,exp_variable_labor,Variable Labor,14948
2024-11-04,exp_food_cost,Food cost,22791
2024-11-04,exp_drink_cost,Drink cost,9502
2024-11-04,exp_variable_labor,Variable Labor,10621
2024-11-05,exp_food_cost,Food cost,25551
2024-11-05,exp_drink_cost,Drink cost,9264
2024-11-05,exp_variable_labor,Variable Labor,10774
2024-11-06,exp_food_cost,Food cost,24706
2024-11-06,exp_drink_cost,Drink cost,9350
2024-11-06,exp_variable_labor,Variable Labor,13965
2024-11-07,exp_food_cost,Food cost,24347
2024-11-07,exp_drink_cost,Drink cost,11079
2024-11-07,exp_variable_labor,Variable Labor,14284
2024-11-08,exp_food_cost,Food cost,27693
2024-11-08,exp_drink_cost,Drink cost,12997
2024-11-08,exp_variable_labor,Variable Labor,13593
2024-11-09,exp_food_cost,Food cost,32185
2024-11-09,exp_drink_cost,Drink cost,15633
2024-11-09,exp_variable_labor,Variable Labor,17755
2024-11-11,exp_food_cost,Food cost,24991
2024-11-11,exp_drink_cost,Drink cost,8375
2024-11-11,exp_variable_labor,Variable Labor,11171
2024-11-12,exp_food_cost,Food cost,24669
2024-11-12,exp_drink_cost,Drink cost,10565
2024-11-12,exp_variable_labor,Variable Labor,13976
2024-11-13,exp_food_cost,Food cost,26102
2024-11-13,exp_drink_cost,Drink cost,9991
2024-11-13,exp_variable_labor,Variable Labor,11057
2024-11-14,exp_food_cost,Food cost,25273
2024-11-14,exp_drink_cost,Drink cost,10283
2024-11-14,exp_variable_labor,Variable Labor,12746
2024-11-15,exp_food_cost,Food cost,30627
2024-11-15,exp_drink_cost,Drink cost,14012
2024-11-15,exp_variable_labor,Variable Labor,16941
2024-11-16,exp_food_cost,Food cost,31313
2024-11-16,exp_drink_cost,Drink cost,14960
2024-11-16,exp_variable_labor,Variable Labor,17226
2024-11-18,exp_food_cost,Food cost,23229
2024-11-18,exp_drink_cost,Drink cost,9021
2024-11-18,exp_variable_labor,Variable Labor,12464
2024-11-19,exp_food_cost,Food cost,25676
2024-11-19,exp_drink_cost,Drink cost,9467
2024-11-19,exp_variable_labor,Variable Labor,14092
2024-11-20,exp_food_cost,Food cost,25443
2024-11-20,exp_drink_cost,Drink cost,9388
2024-11-20,exp_variable_labor,Variable Labor,11274
2024-11-21,exp_food_cost,Food cost,23598
2024-11-21,exp_drink_cost,Drink cost,11069
2024-11-21,exp_variable_labor,Variable Labor,12557
2024-11-22,exp_food_cost,Food cost,27409
2024-11-22,exp_drink_cost,Drink cost,13303
2024-11-22,exp_variable_labor,Variable Labor,15097
2024-11-23,exp_food_cost,Food cost,29492
2024-11-23,exp_drink_cost,Drink cost,15013
2024-11-23,exp_variable_labor,Variable Labor,14872
2024-11-25,exp_food_cost,Food cost,21838
2024-11-25,exp_drink_cost,Drink cost,8812
2024-11-25,exp_variable_labor,Variable Labor,10938
2024-11-26,exp_food_cost,Food cost,23473
2024-11-26,exp_drink_cost,Drink cost,9748
2024-11-26,exp_variable_labor,Variable Labor,13012
2024-11-27,exp_food_cost,Food cost,24046
2024-11-27,exp_drink_cost,Drink cost,9830
2024-11-27,exp_variable_labor,Variable Labor,10811
2024-11-28,exp_food_cost,Food cost,26712
2024-11-28,exp_drink_cost,Drink cost,10507
2024-11-28,exp_variable_labor,Variable Labor,14589
2024-11-29,exp_food_cost,Food cost,28303
2024-11-29,exp_drink_cost,Drink cost,12140
2024-11-29,exp_variable_labor,Variable Labor,12968
2024-11-30,exp_food_cost,Food cost,28806
2024-11-30,exp_drink_cost,Drink cost,15204
2024-11-30,exp_variable_labor,Variable Labor,15278
2024-12-02,exp_food_cost,Food cost,27676
2024-12-02,exp_drink_cost,Drink cost,10678
2024-12-02,exp_variable_labor,Variable Labor,13254
2024-12-03,exp_food_cost,Food cost,28988
2024-12-03,exp_drink_cost,Drink cost,10830
2024-12-03,exp_variable_labor,Variable Labor,14099
2024-12-04,exp_food_cost,Food cost,29267
2024-12-04,exp_drink_cost,Drink cost,11907
2024-12-04,exp_variable_labor,Variable Labor,12363
2024-12-05,exp_food_cost,Food cost,29361
2024-12-05,exp_drink_cost,Drink cost,11340
2024-12-05,exp_variable_labor,Variable Labor,14726
2024-12-06,exp_food_cost,Food cost,30745
2024-12-06,exp_drink_cost,Drink cost,14148
2024-12-06,exp_variable_labor,Variable Labor,17326
2024-12-07,exp_food_cost,Food cost,34703
2024-12-07,exp_drink_cost,Drink cost,16500
2024-12-07,exp_variable_labor,Variable Labor,19423
2024-12-09,exp_food_cost,Food cost,25765
2024-12-09,exp_drink_cost,Drink cost,9992
2024-12-09,exp_variable_labor,Variable Labor,13875
2024-12-10,exp_food_cost,Food cost,25155
2024-12-10,exp_drink_cost,Drink cost,10134
2024-12-10,exp_variable_labor,Variable Labor,13246
2024-12-11,exp_food_cost,Food cost,27833
2024-12-11,exp_drink_cost,Drink cost,10317
2024-12-11,exp_variable_labor,Variable Labor,12282
2024-12-12,exp_food_cost,Food cost,27771
2024-12-12,exp_drink_cost,Drink cost,11789
2024-12-12,exp_variable_labor,Variable Labor,13704
2024-12-13,exp_food_cost,Food cost,31198
2024-12-13,exp_drink_cost,Drink cost,14111
2024-12-13,exp_variable_labor,Variable Labor,16121
2024-12-14,exp_food_cost,Food cost,32250
2024-12-14,exp_drink_cost,Drink cost,15417
2024-12-14,exp_variable_labor,Variable Labor,18527
2024-12-16,exp_food_cost,Food cost,26583
2024-12-16,exp_drink_cost,Drink cost,9227
2024-12-16,exp_variable_labor,Variable Labor,12674
2024-12-17,exp_food_cost,Food cost,26073
2024-12-17,exp_drink_cost,Drink cost,10018
2024-12-17,exp_variable_labor,Variable Labor,14254
2024-12-18,exp_food_cost,Food cost,29047
2024-12-18,exp_drink_cost,Drink cost,11342
2024-12-18,exp_variable_labor,Variable Labor,16118
2024-12-19,exp_food_cost,Food cost,27359
2024-12-19,exp_drink_cost,Drink cost,11463
2024-12-19,exp_variable_labor,Variable Labor,16171
2024-12-20,exp_food_cost,Food cost,32017
2024-12-20,exp_drink_cost,Drink cost,13535
2024-12-20,exp_variable_labor,Variable Labor,15597
2024-12-21,exp_food_cost,Food cost,31717
2024-12-21,exp_drink_cost,Drink cost,16609
2024-12-21,exp_variable_labor,Variable Labor,15522
2024-12-23,exp_food_cost,Food cost,33181
2024-12-23,exp_drink_cost,Drink cost,12722
2024-12-23,exp_variable_labor,Variable Labor,15976
2024-12-24,exp_food_cost,Food cost,32027
2024-12-24,exp_drink_cost,Drink cost,13979
2024-12-24,exp_variable_labor,Variable Labor,17220
2024-12-25,exp_food_cost,Food cost,28895
2024-12-25,exp_drink_cost,Drink cost,10671
2024-12-25,exp_variable_labor,Variable Labor,14640
2024-12-26,exp_food_cost,Food cost,29910
2024-12-26,exp_drink_cost,Drink cost,11858
2024-12-26,exp_variable_labor,Variable Labor,14684
2024-12-27,exp_food_cost,Food cost,31856
2024-12-27,exp_drink_cost,Drink cost,14245
2024-12-27,exp_variable_labor,Variable Labor,15573
2024-12-28,exp_food_cost,Food cost,31996
2024-12-28,exp_drink_cost,Drink cost,15759
2024-12-28,exp_variable_labor,Variable Labor,19859
2024-12-30,exp_food_cost,Food cost,32025
2024-12-30,exp_drink_cost,Drink cost,13737
2024-12-30,exp_variable_labor,Variable Labor,18351
2024-12-31,exp_food_cost,Food cost,33477
2024-12-31,exp_drink_cost,Drink cost,14071
2024-12-31,exp_variable_labor,Variable Labor,16136
